Dataset,Accuracy,Time (seconds),kernel,C,class_weight,shrinking,gamma
sick_7,0.9260700389105059,0.11202359199523926,rbf,0.1,,True,scale
sick_7,0.9260700389105059,0.10400032997131348,rbf,0.1,,False,scale
sick_7,0.6848249027237354,0.3280677795410156,rbf,0.1,balanced,True,scale
sick_7,0.6848249027237354,0.31281614303588867,rbf,0.1,balanced,False,scale
sick_7,0.9260700389105059,0.09600162506103516,rbf,0.1,,True,auto
sick_7,0.9260700389105059,0.08800077438354492,rbf,0.1,,False,auto
sick_7,0.6770428015564203,0.37599968910217285,rbf,0.1,balanced,True,auto
sick_7,0.6770428015564203,0.367600679397583,rbf,0.1,balanced,False,auto
sick_7,0.9260700389105059,0.08802080154418945,rbf,0.1,,True,0.001
sick_7,0.9260700389105059,0.08836507797241211,rbf,0.1,,False,0.001
sick_7,0.9260700389105059,0.5605669021606445,rbf,0.1,balanced,True,0.001
sick_7,0.9260700389105059,0.5378096103668213,rbf,0.1,balanced,False,0.001
sick_7,0.9260700389105059,0.08844232559204102,rbf,0.1,,True,0.01
sick_7,0.9260700389105059,0.08851742744445801,rbf,0.1,,False,0.01
sick_7,0.6770428015564203,0.521315336227417,rbf,0.1,balanced,True,0.01
sick_7,0.6770428015564203,0.5129635334014893,rbf,0.1,balanced,False,0.01
sick_7,0.9260700389105059,0.09600019454956055,rbf,0.1,,True,0.1
sick_7,0.9260700389105059,0.09599995613098145,rbf,0.1,,False,0.1
sick_7,0.6770428015564203,0.372450590133667,rbf,0.1,balanced,True,0.1
sick_7,0.6770428015564203,0.35845947265625,rbf,0.1,balanced,False,0.1
sick_7,0.9260700389105059,0.12883853912353516,rbf,0.1,,True,1
sick_7,0.9260700389105059,0.12836003303527832,rbf,0.1,,False,1
sick_7,0.6964980544747081,0.36225295066833496,rbf,0.1,balanced,True,1
sick_7,0.6964980544747081,0.3287923336029053,rbf,0.1,balanced,False,1
sick_7,0.9260700389105059,0.12252140045166016,rbf,1.0,,True,scale
sick_7,0.9260700389105059,0.11204195022583008,rbf,1.0,,False,scale
sick_7,0.8638132295719845,0.25628209114074707,rbf,1.0,balanced,True,scale
sick_7,0.8638132295719845,0.2883760929107666,rbf,1.0,balanced,False,scale
sick_7,0.9260700389105059,0.09607553482055664,rbf,1.0,,True,auto
sick_7,0.9260700389105059,0.10456323623657227,rbf,1.0,,False,auto
sick_7,0.6809338521400778,0.32122087478637695,rbf,1.0,balanced,True,auto
sick_7,0.6809338521400778,0.29719066619873047,rbf,1.0,balanced,False,auto
sick_7,0.9260700389105059,0.10399937629699707,rbf,1.0,,True,0.001
sick_7,0.9260700389105059,0.08799481391906738,rbf,1.0,,False,0.001
sick_7,0.6770428015564203,0.5207059383392334,rbf,1.0,balanced,True,0.001
sick_7,0.6770428015564203,0.5063493251800537,rbf,1.0,balanced,False,0.001
sick_7,0.9260700389105059,0.10433793067932129,rbf,1.0,,True,0.01
sick_7,0.9260700389105059,0.09627699851989746,rbf,1.0,,False,0.01
sick_7,0.6770428015564203,0.37907981872558594,rbf,1.0,balanced,True,0.01
sick_7,0.6770428015564203,0.3069944381713867,rbf,1.0,balanced,False,0.01
sick_7,0.9260700389105059,0.10431528091430664,rbf,1.0,,True,0.1
sick_7,0.9260700389105059,0.11241364479064941,rbf,1.0,,False,0.1
sick_7,0.7470817120622568,0.289090633392334,rbf,1.0,balanced,True,0.1
sick_7,0.7470817120622568,0.2982141971588135,rbf,1.0,balanced,False,0.1
sick_7,0.9221789883268483,0.1376185417175293,rbf,1.0,,True,1
sick_7,0.9221789883268483,0.12004232406616211,rbf,1.0,,False,1
sick_7,0.867704280155642,0.2646474838256836,rbf,1.0,balanced,True,1
sick_7,0.867704280155642,0.33071327209472656,rbf,1.0,balanced,False,1
sick_7,0.9377431906614786,0.09636807441711426,rbf,10.0,,True,scale
sick_7,0.9377431906614786,0.10365080833435059,rbf,10.0,,False,scale
sick_7,0.9027237354085603,0.16799616813659668,rbf,10.0,balanced,True,scale
sick_7,0.9027237354085603,0.18399858474731445,rbf,10.0,balanced,False,scale
sick_7,0.9260700389105059,0.10399770736694336,rbf,10.0,,True,auto
sick_7,0.9260700389105059,0.10402178764343262,rbf,10.0,,False,auto
sick_7,0.867704280155642,0.2889902591705322,rbf,10.0,balanced,True,auto
sick_7,0.867704280155642,0.281203031539917,rbf,10.0,balanced,False,auto
sick_7,0.9260700389105059,0.10420441627502441,rbf,10.0,,True,0.001
sick_7,0.9260700389105059,0.10400152206420898,rbf,10.0,,False,0.001
sick_7,0.6770428015564203,0.3206508159637451,rbf,10.0,balanced,True,0.001
sick_7,0.6770428015564203,0.3628220558166504,rbf,10.0,balanced,False,0.001
sick_7,0.9260700389105059,0.10814046859741211,rbf,10.0,,True,0.01
sick_7,0.9260700389105059,0.10399961471557617,rbf,10.0,,False,0.01
sick_7,0.7782101167315175,0.31276512145996094,rbf,10.0,balanced,True,0.01
sick_7,0.7782101167315175,0.3047807216644287,rbf,10.0,balanced,False,0.01
sick_7,0.9299610894941635,0.11266851425170898,rbf,10.0,,True,0.1
sick_7,0.9299610894941635,0.10470247268676758,rbf,10.0,,False,0.1
sick_7,0.8910505836575876,0.23496484756469727,rbf,10.0,balanced,True,0.1
sick_7,0.8910505836575876,0.2116405963897705,rbf,10.0,balanced,False,0.1
sick_7,0.9416342412451362,0.10415983200073242,rbf,10.0,,True,1
sick_7,0.9416342412451362,0.10440492630004883,rbf,10.0,,False,1
sick_7,0.9182879377431906,0.17708039283752441,rbf,10.0,balanced,True,1
sick_7,0.9182879377431906,0.16889715194702148,rbf,10.0,balanced,False,1
sick_7,0.9649805447470817,0.08810710906982422,rbf,100.0,,True,scale
sick_7,0.9649805447470817,0.10455870628356934,rbf,100.0,,False,scale
sick_7,0.9416342412451362,0.15869784355163574,rbf,100.0,balanced,True,scale
sick_7,0.9416342412451362,0.15269756317138672,rbf,100.0,balanced,False,scale
sick_7,0.9455252918287937,0.10798358917236328,rbf,100.0,,True,auto
sick_7,0.9455252918287937,0.11269664764404297,rbf,100.0,,False,auto
sick_7,0.8949416342412452,0.20129156112670898,rbf,100.0,balanced,True,auto
sick_7,0.8949416342412452,0.19347715377807617,rbf,100.0,balanced,False,auto
sick_7,0.9260700389105059,0.09644556045532227,rbf,100.0,,True,0.001
sick_7,0.9260700389105059,0.11282563209533691,rbf,100.0,,False,0.001
sick_7,0.7782101167315175,0.29454517364501953,rbf,100.0,balanced,True,0.001
sick_7,0.7782101167315175,0.2943601608276367,rbf,100.0,balanced,False,0.001
sick_7,0.9299610894941635,0.1233975887298584,rbf,100.0,,True,0.01
sick_7,0.9299610894941635,0.12139630317687988,rbf,100.0,,False,0.01
sick_7,0.8988326848249028,0.23219060897827148,rbf,100.0,balanced,True,0.01
sick_7,0.8988326848249028,0.23656201362609863,rbf,100.0,balanced,False,0.01
sick_7,0.9571984435797666,0.1045229434967041,rbf,100.0,,True,0.1
sick_7,0.9571984435797666,0.12066316604614258,rbf,100.0,,False,0.1
sick_7,0.914396887159533,0.1607828140258789,rbf,100.0,balanced,True,0.1
sick_7,0.914396887159533,0.20569562911987305,rbf,100.0,balanced,False,0.1
sick_7,0.9649805447470817,0.09698247909545898,rbf,100.0,,True,1
sick_7,0.9649805447470817,0.12897777557373047,rbf,100.0,,False,1
sick_7,0.9455252918287937,0.11730122566223145,rbf,100.0,balanced,True,1
sick_7,0.9455252918287937,0.16207027435302734,rbf,100.0,balanced,False,1
sick_8,0.9213483146067416,0.056000471115112305,linear,0.001,,True,
sick_8,0.9213483146067416,0.05667614936828613,linear,0.001,,False,
sick_8,0.7415730337078652,0.30710411071777344,linear,0.001,balanced,True,
sick_8,0.7415730337078652,0.29468321800231934,linear,0.001,balanced,False,
sick_8,0.9213483146067416,0.05643463134765625,linear,0.01,,True,
sick_8,0.9213483146067416,0.05616950988769531,linear,0.01,,False,
sick_8,0.7415730337078652,0.20030570030212402,linear,0.01,balanced,True,
sick_8,0.7415730337078652,0.19357705116271973,linear,0.01,balanced,False,
sick_8,0.9213483146067416,0.05621218681335449,linear,0.1,,True,
sick_8,0.9213483146067416,0.06399989128112793,linear,0.1,,False,
sick_8,0.7340823970037453,0.1867847442626953,linear,0.1,balanced,True,
sick_8,0.7340823970037453,0.1780705451965332,linear,0.1,balanced,False,
sick_8,0.9213483146067416,0.06441020965576172,linear,1.0,,True,
sick_8,0.9213483146067416,0.06402230262756348,linear,1.0,,False,
sick_8,0.8951310861423221,0.14478230476379395,linear,1.0,balanced,True,
sick_8,0.8951310861423221,0.18474030494689941,linear,1.0,balanced,False,
sick_8,0.9662921348314607,0.07199573516845703,linear,10.0,,True,
sick_8,0.9662921348314607,0.07938528060913086,linear,10.0,,False,
sick_8,0.9176029962546817,0.13601946830749512,linear,10.0,balanced,True,
sick_8,0.9176029962546817,0.20941424369812012,linear,10.0,balanced,False,
sick_8,0.9700374531835206,0.10456252098083496,linear,100.0,,True,
sick_8,0.9700374531835206,0.31372737884521484,linear,100.0,,False,
sick_8,0.9176029962546817,0.2490553855895996,linear,100.0,balanced,True,
sick_8,0.9176029962546817,1.225334644317627,linear,100.0,balanced,False,
sick_8,0.9213483146067416,0.08799529075622559,rbf,0.001,,True,scale
sick_8,0.9213483146067416,0.10417962074279785,rbf,0.001,,False,scale
sick_8,0.9213483146067416,0.56514573097229,rbf,0.001,balanced,True,scale
sick_8,0.9213483146067416,0.5424115657806396,rbf,0.001,balanced,False,scale
sick_8,0.9213483146067416,0.10107135772705078,rbf,0.001,,True,auto
sick_8,0.9213483146067416,0.08814024925231934,rbf,0.001,,False,auto
sick_8,0.9213483146067416,0.540198802947998,rbf,0.001,balanced,True,auto
sick_8,0.9213483146067416,0.5257582664489746,rbf,0.001,balanced,False,auto
sick_8,0.9213483146067416,0.08888030052185059,rbf,0.001,,True,0.001
sick_8,0.9213483146067416,0.08041238784790039,rbf,0.001,,False,0.001
sick_8,0.9213483146067416,0.5680804252624512,rbf,0.001,balanced,True,0.001
sick_8,0.9213483146067416,0.5323367118835449,rbf,0.001,balanced,False,0.001
sick_8,0.9213483146067416,0.08800315856933594,rbf,0.001,,True,0.01
sick_8,0.9213483146067416,0.08905720710754395,rbf,0.001,,False,0.01
sick_8,0.9213483146067416,0.5312590599060059,rbf,0.001,balanced,True,0.01
sick_8,0.9213483146067416,0.5387217998504639,rbf,0.001,balanced,False,0.01
sick_8,0.9213483146067416,0.08849048614501953,rbf,0.001,,True,0.1
sick_8,0.9213483146067416,0.08062052726745605,rbf,0.001,,False,0.1
sick_8,0.9213483146067416,0.5538597106933594,rbf,0.001,balanced,True,0.1
sick_8,0.9213483146067416,0.5238840579986572,rbf,0.001,balanced,False,0.1
sick_8,0.9213483146067416,0.08834624290466309,rbf,0.001,,True,1
sick_8,0.9213483146067416,0.08752131462097168,rbf,0.001,,False,1
sick_8,0.9213483146067416,0.5591483116149902,rbf,0.001,balanced,True,1
sick_8,0.9213483146067416,0.5336344242095947,rbf,0.001,balanced,False,1
sick_8,0.9213483146067416,0.10469245910644531,rbf,0.01,,True,scale
sick_8,0.9213483146067416,0.10436439514160156,rbf,0.01,,False,scale
sick_8,0.7415730337078652,0.4493560791015625,rbf,0.01,balanced,True,scale
sick_8,0.7415730337078652,0.44989800453186035,rbf,0.01,balanced,False,scale
sick_8,0.9213483146067416,0.09487700462341309,rbf,0.01,,True,auto
sick_8,0.9213483146067416,0.09772515296936035,rbf,0.01,,False,auto
sick_8,0.9213483146067416,0.528069019317627,rbf,0.01,balanced,True,auto
sick_8,0.9213483146067416,0.5309147834777832,rbf,0.01,balanced,False,auto
sick_8,0.9213483146067416,0.09601521492004395,rbf,0.01,,True,0.001
sick_8,0.9213483146067416,0.0885930061340332,rbf,0.01,,False,0.001
sick_8,0.9213483146067416,0.5337991714477539,rbf,0.01,balanced,True,0.001
sick_8,0.9213483146067416,0.5376942157745361,rbf,0.01,balanced,False,0.001
sick_8,0.9213483146067416,0.09153485298156738,rbf,0.01,,True,0.01
sick_8,0.9213483146067416,0.08348679542541504,rbf,0.01,,False,0.01
sick_8,0.9213483146067416,0.5454602241516113,rbf,0.01,balanced,True,0.01
sick_8,0.9213483146067416,0.5241906642913818,rbf,0.01,balanced,False,0.01
sick_8,0.9213483146067416,0.0965123176574707,rbf,0.01,,True,0.1
sick_8,0.9213483146067416,0.08891987800598145,rbf,0.01,,False,0.1
sick_8,0.7340823970037453,0.5867671966552734,rbf,0.01,balanced,True,0.1
sick_8,0.7340823970037453,0.5416839122772217,rbf,0.01,balanced,False,0.1
sick_8,0.9213483146067416,0.12061309814453125,rbf,0.01,,True,1
sick_8,0.9213483146067416,0.09931802749633789,rbf,0.01,,False,1
sick_8,0.7490636704119851,0.4504556655883789,rbf,0.01,balanced,True,1
sick_8,0.7490636704119851,0.46288394927978516,rbf,0.01,balanced,False,1
sick_8,0.9213483146067416,0.10400032997131348,rbf,0.1,,True,scale
sick_8,0.9213483146067416,0.10459208488464355,rbf,0.1,,False,scale
sick_8,0.7453183520599251,0.32246947288513184,rbf,0.1,balanced,True,scale
sick_8,0.7453183520599251,0.3122577667236328,rbf,0.1,balanced,False,scale
sick_8,0.9213483146067416,0.10465741157531738,rbf,0.1,,True,auto
sick_8,0.9213483146067416,0.11200308799743652,rbf,0.1,,False,auto
sick_8,0.7415730337078652,0.37714672088623047,rbf,0.1,balanced,True,auto
sick_8,0.7415730337078652,0.39427828788757324,rbf,0.1,balanced,False,auto
sick_8,0.9213483146067416,0.09624934196472168,rbf,0.1,,True,0.001
sick_8,0.9213483146067416,0.08832740783691406,rbf,0.1,,False,0.001
sick_8,0.9213483146067416,0.5772275924682617,rbf,0.1,balanced,True,0.001
sick_8,0.9213483146067416,0.5324356555938721,rbf,0.1,balanced,False,0.001
sick_8,0.9213483146067416,0.08840441703796387,rbf,0.1,,True,0.01
sick_8,0.9213483146067416,0.08866071701049805,rbf,0.1,,False,0.01
sick_8,0.7415730337078652,0.5544943809509277,rbf,0.1,balanced,True,0.01
sick_8,0.7415730337078652,0.5299019813537598,rbf,0.1,balanced,False,0.01
sick_8,0.9213483146067416,0.10450363159179688,rbf,0.1,,True,0.1
sick_8,0.9213483146067416,0.0963735580444336,rbf,0.1,,False,0.1
sick_8,0.7415730337078652,0.3469259738922119,rbf,0.1,balanced,True,0.1
sick_8,0.7415730337078652,0.3379487991333008,rbf,0.1,balanced,False,0.1
sick_8,0.9213483146067416,0.1206207275390625,rbf,0.1,,True,1
sick_8,0.9213483146067416,0.11242914199829102,rbf,0.1,,False,1
sick_8,0.7528089887640449,0.3308742046356201,rbf,0.1,balanced,True,1
sick_8,0.7528089887640449,0.32378602027893066,rbf,0.1,balanced,False,1
sick_8,0.9213483146067416,0.1046595573425293,rbf,1.0,,True,scale
sick_8,0.9213483146067416,0.1040031909942627,rbf,1.0,,False,scale
sick_8,0.8913857677902621,0.26522254943847656,rbf,1.0,balanced,True,scale
sick_8,0.8913857677902621,0.2569136619567871,rbf,1.0,balanced,False,scale
sick_8,0.9213483146067416,0.11199402809143066,rbf,1.0,,True,auto
sick_8,0.9213483146067416,0.09615325927734375,rbf,1.0,,False,auto
sick_8,0.7340823970037453,0.30758166313171387,rbf,1.0,balanced,True,auto
sick_8,0.7340823970037453,0.2974121570587158,rbf,1.0,balanced,False,auto
sick_8,0.9213483146067416,0.0961296558380127,rbf,1.0,,True,0.001
sick_8,0.9213483146067416,0.09600257873535156,rbf,1.0,,False,0.001
sick_8,0.7415730337078652,0.5402398109436035,rbf,1.0,balanced,True,0.001
sick_8,0.7415730337078652,0.5163149833679199,rbf,1.0,balanced,False,0.001
sick_8,0.9213483146067416,0.1043391227722168,rbf,1.0,,True,0.01
sick_8,0.9213483146067416,0.10415387153625488,rbf,1.0,,False,0.01
sick_8,0.7415730337078652,0.33675384521484375,rbf,1.0,balanced,True,0.01
sick_8,0.7415730337078652,0.36231064796447754,rbf,1.0,balanced,False,0.01
sick_8,0.9213483146067416,0.09792566299438477,rbf,1.0,,True,0.1
sick_8,0.9213483146067416,0.10822558403015137,rbf,1.0,,False,0.1
sick_8,0.7715355805243446,0.2961864471435547,rbf,1.0,balanced,True,0.1
sick_8,0.7715355805243446,0.32855725288391113,rbf,1.0,balanced,False,0.1
sick_8,0.9213483146067416,0.12001633644104004,rbf,1.0,,True,1
sick_8,0.9213483146067416,0.11339783668518066,rbf,1.0,,False,1
sick_8,0.8913857677902621,0.2729604244232178,rbf,1.0,balanced,True,1
sick_8,0.8913857677902621,0.24048209190368652,rbf,1.0,balanced,False,1
sick_8,0.9588014981273408,0.1279897689819336,rbf,10.0,,True,scale
sick_8,0.9588014981273408,0.0960092544555664,rbf,10.0,,False,scale
sick_8,0.9213483146067416,0.16843771934509277,rbf,10.0,balanced,True,scale
sick_8,0.9213483146067416,0.20016741752624512,rbf,10.0,balanced,False,scale
sick_8,0.9213483146067416,0.12021231651306152,rbf,10.0,,True,auto
sick_8,0.9213483146067416,0.10461854934692383,rbf,10.0,,False,auto
sick_8,0.9026217228464419,0.2491292953491211,rbf,10.0,balanced,True,auto
sick_8,0.9026217228464419,0.2737910747528076,rbf,10.0,balanced,False,auto
sick_8,0.9213483146067416,0.10530447959899902,rbf,10.0,,True,0.001
sick_8,0.9213483146067416,0.0966787338256836,rbf,10.0,,False,0.001
sick_8,0.7415730337078652,0.33891820907592773,rbf,10.0,balanced,True,0.001
sick_8,0.7415730337078652,0.34453654289245605,rbf,10.0,balanced,False,0.001
sick_8,0.9213483146067416,0.10410118103027344,rbf,10.0,,True,0.01
sick_8,0.9213483146067416,0.10424971580505371,rbf,10.0,,False,0.01
sick_8,0.8014981273408239,0.32826828956604004,rbf,10.0,balanced,True,0.01
sick_8,0.8014981273408239,0.2962493896484375,rbf,10.0,balanced,False,0.01
sick_8,0.9250936329588015,0.11243581771850586,rbf,10.0,,True,0.1
sick_8,0.9250936329588015,0.12066102027893066,rbf,10.0,,False,0.1
sick_8,0.9101123595505618,0.22436046600341797,rbf,10.0,balanced,True,0.1
sick_8,0.9101123595505618,0.2160201072692871,rbf,10.0,balanced,False,0.1
sick_8,0.951310861423221,0.11248540878295898,rbf,10.0,,True,1
sick_8,0.951310861423221,0.11275005340576172,rbf,10.0,,False,1
sick_8,0.9250936329588015,0.20819783210754395,rbf,10.0,balanced,True,1
sick_8,0.9250936329588015,0.16980481147766113,rbf,10.0,balanced,False,1
sick_8,0.9700374531835206,0.08906221389770508,rbf,100.0,,True,scale
sick_8,0.9700374531835206,0.08951711654663086,rbf,100.0,,False,scale
sick_8,0.9363295880149812,0.12031698226928711,rbf,100.0,balanced,True,scale
sick_8,0.9363295880149812,0.15221071243286133,rbf,100.0,balanced,False,scale
sick_8,0.9625468164794008,0.10424232482910156,rbf,100.0,,True,auto
sick_8,0.9625468164794008,0.1126854419708252,rbf,100.0,,False,auto
sick_8,0.9213483146067416,0.20110392570495605,rbf,100.0,balanced,True,auto
sick_8,0.9213483146067416,0.20940232276916504,rbf,100.0,balanced,False,auto
sick_8,0.9213483146067416,0.10470223426818848,rbf,100.0,,True,0.001
sick_8,0.9213483146067416,0.11237740516662598,rbf,100.0,,False,0.001
sick_8,0.8089887640449438,0.29753613471984863,rbf,100.0,balanced,True,0.001
sick_8,0.8089887640449438,0.3201754093170166,rbf,100.0,balanced,False,0.001
sick_8,0.9288389513108615,0.1040034294128418,rbf,100.0,,True,0.01
sick_8,0.9288389513108615,0.1599900722503662,rbf,100.0,,False,0.01
sick_8,0.9063670411985019,0.21300411224365234,rbf,100.0,balanced,True,0.01
sick_8,0.9063670411985019,0.22432184219360352,rbf,100.0,balanced,False,0.01
sick_8,0.9625468164794008,0.10402131080627441,rbf,100.0,,True,0.1
sick_8,0.9625468164794008,0.12797808647155762,rbf,100.0,,False,0.1
sick_8,0.9250936329588015,0.1649632453918457,rbf,100.0,balanced,True,0.1
sick_8,0.9250936329588015,0.19663286209106445,rbf,100.0,balanced,False,0.1
sick_8,0.9775280898876404,0.09624266624450684,rbf,100.0,,True,1
sick_8,0.9775280898876404,0.12042832374572754,rbf,100.0,,False,1
sick_8,0.9438202247191011,0.12073826789855957,rbf,100.0,balanced,True,1
sick_8,0.9438202247191011,0.14400553703308105,rbf,100.0,balanced,False,1
sick_9,0.9172932330827067,0.05153775215148926,linear,0.001,,True,
sick_9,0.9172932330827067,0.043354034423828125,linear,0.001,,False,
sick_9,0.518796992481203,0.3065612316131592,linear,0.001,balanced,True,
sick_9,0.518796992481203,0.2838616371154785,linear,0.001,balanced,False,
sick_9,0.9172932330827067,0.05591750144958496,linear,0.01,,True,
sick_9,0.9172932330827067,0.04799318313598633,linear,0.01,,False,
sick_9,0.6879699248120301,0.20835566520690918,linear,0.01,balanced,True,
sick_9,0.6879699248120301,0.20223212242126465,linear,0.01,balanced,False,
sick_9,0.9172932330827067,0.06416058540344238,linear,0.1,,True,
sick_9,0.9172932330827067,0.0561525821685791,linear,0.1,,False,
sick_9,0.6992481203007519,0.19239115715026855,linear,0.1,balanced,True,
sick_9,0.6992481203007519,0.17668771743774414,linear,0.1,balanced,False,
sick_9,0.9172932330827067,0.05599498748779297,linear,1.0,,True,
sick_9,0.9172932330827067,0.05616164207458496,linear,1.0,,False,
sick_9,0.8721804511278195,0.14480328559875488,linear,1.0,balanced,True,
sick_9,0.8721804511278195,0.1845247745513916,linear,1.0,balanced,False,
sick_9,0.9511278195488722,0.0560154914855957,linear,10.0,,True,
sick_9,0.9511278195488722,0.08873462677001953,linear,10.0,,False,
sick_9,0.9135338345864662,0.12053728103637695,linear,10.0,balanced,True,
sick_9,0.9135338345864662,0.20113110542297363,linear,10.0,balanced,False,
sick_9,0.9661654135338346,0.12019014358520508,linear,100.0,,True,
sick_9,0.9661654135338346,0.5057806968688965,linear,100.0,,False,
sick_9,0.9097744360902256,0.31301069259643555,linear,100.0,balanced,True,
sick_9,0.9097744360902256,6.565321207046509,linear,100.0,balanced,False,
sick_9,0.9172932330827067,0.10413503646850586,rbf,0.001,,True,scale
sick_9,0.9172932330827067,0.08800101280212402,rbf,0.001,,False,scale
sick_9,0.08270676691729323,0.5519962310791016,rbf,0.001,balanced,True,scale
